,date_time,deg_C,relative_humidity,absolute_humidity,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,target_carbon_monoxide,target_benzene,target_nitrogen_oxides,sensor_combination
6370,2010-12-01 04:00:00,8.2,77.6,0.9074,874.1,663.5,2061.0,1104.7,738.5,0.8,2.6,129.2,1367473.5
6371,2010-12-01 05:00:00,8.1,75.6,0.8861,818.7,624.2,2116.0,1085.3,741.9,0.6,2.3,101.0,1320807.2000000002
6372,2010-12-01 06:00:00,8.9,79.2,0.9067,862.1,644.2,1928.6,1021.1,807.8,0.9,3.4,128.2,1242404.12
6373,2010-12-01 07:00:00,8.4,80.0,0.9096,986.9,891.3,1597.1,1160.6,884.2,1.5,7.4,295.0,1423495.2299999997
6374,2010-12-01 08:00:00,9.3,76.6,0.9203,1291.6,1243.0,1198.0,1523.3,1344.4,3.3,17.7,673.1,1892143.6368243243
6375,2010-12-01 09:00:00,10.1,83.0,0.9338,1312.2,1362.2,1026.7,1763.0,1500.6,5.0,24.1,849.0,2400240.3368243244
6376,2010-12-01 10:00:00,11.0,78.3,0.9561,1243.4,1300.9,1144.3,1615.0,1531.2,4.7,20.5,861.0,2099635.2368243244
6377,2010-12-01 11:00:00,10.2,70.7,0.9736,1178.0,1039.7,1321.0,1381.8,1286.4,3.4,13.3,610.1,1435339.1968243243
6378,2010-12-01 12:00:00,13.0,67.4,0.9959,1269.7,1151.4,1343.0,1533.0,1587.1,3.3,18.1,766.5,1763777.9368243245
6379,2010-12-01 13:00:00,13.5,69.5,1.0167,1297.0,1265.2,1323.9,1655.5,1471.3,4.0,20.5,754.7,2093220.3368243244
6380,2010-12-01 14:00:00,13.8,70.5,1.038,1456.0,1408.0,1068.2,1936.0,1791.0,5.6,29.8,914.3,2724569.7368243244
6381,2010-12-01 15:00:00,13.6,73.7,1.086,1440.3,1278.8,1120.1,1856.1,1631.0,5.0,22.7,877.8,2372262.416824324
6382,2010-12-01 16:00:00,12.1,78.6,1.1251,1605.8,1518.3,1037.9,1705.6,1561.5,5.7,25.7,1016.6,2588294.2168243243
6383,2010-12-01 17:00:00,12.1,77.3,1.1342,1566.0,1474.0,986.1,1943.6,1647.4,6.3,26.3,955.4,2863548.1368243243
6384,2010-12-01 18:00:00,11.9,82.0,1.1279,1593.4,1470.7,998.9,2050.9,1666.5,7.7,28.3,1050.4,3014940.3668243247
6385,2010-12-01 19:00:00,12.4,76.2,1.0489,1124.0,1036.5,1316.9,1348.0,1121.4,2.8,12.4,413.0,1395883.7368243244
6386,2010-12-01 20:00:00,11.3,77.6,1.0544,1155.4,922.1,1573.5,1445.6,1023.1,2.5,10.3,276.2,1331669.4968243244
6387,2010-12-01 21:00:00,11.1,74.3,1.0697,1054.7,839.0,1801.3,1203.2,934.2,2.0,7.3,263.2,1511290.7
6388,2010-12-01 22:00:00,11.8,83.5,1.1137,1029.6,867.6,1807.3,1293.0,835.7,1.8,7.3,271.6,1120488.5368243244
6389,2010-12-01 23:00:00,12.0,87.3,1.1089,1038.8,912.1,1615.0,1339.3,956.9,2.0,7.8,310.6,1220257.2668243244
6390,2010-12-02 00:00:00,12.3,78.6,1.1082,1054.5,894.0,1643.3,1263.5,938.8,2.1,8.3,331.8,1128250.7368243244
6391,2010-12-02 01:00:00,11.8,80.1,1.0689,1014.0,763.4,1830.1,1200.9,784.9,1.9,5.1,231.9,1397098.3399999999
6392,2010-12-02 02:00:00,11.6,78.6,1.0813,1026.5,827.8,1663.8,1203.8,813.4,1.6,6.0,167.4,1377293.64
6393,2010-12-02 03:00:00,12.1,72.7,1.0856,918.7,727.0,1872.1,1174.0,761.4,1.1,3.9,133.1,1361016.7
6394,2010-12-02 04:00:00,11.2,75.1,1.0825,844.6,626.6,2169.8,1163.0,765.3,0.9,2.8,137.6,1359596.6800000002
6395,2010-12-02 05:00:00,12.2,74.1,1.094,836.0,597.8,2116.0,1184.5,689.7,0.7,2.5,103.0,1264944.7999999998
6396,2010-12-02 06:00:00,11.5,71.5,1.0813,909.8,746.6,1617.0,1135.2,819.0,0.9,4.1,183.3,1207252.2
6397,2010-12-02 07:00:00,12.1,80.2,1.1021,1126.6,875.7,798.7,1382.2,1039.9,1.4,7.3,319.2,1209074.2768243244
6398,2010-12-02 08:00:00,12.4,77.5,1.0937,1363.2,1394.6,491.0,1822.7,1509.6,4.0,20.7,812.0,2540619.1568243243
6399,2010-12-02 09:00:00,13.4,74.9,1.0749,1388.4,1471.0,430.7,1952.3,1792.5,4.9,29.6,894.4,2870515.036824324
6400,2010-12-02 10:00:00,14.6,68.7,1.0711,1417.2,1287.8,546.0,1572.2,1517.0,4.3,19.6,774.8,2023360.8968243243
6401,2010-12-02 11:00:00,16.2,60.7,1.1071,1294.9,1250.6,563.8,1512.2,1599.2,3.2,15.4,705.6,1889839.0568243242
6402,2010-12-02 12:00:00,15.6,66.5,1.1273,1294.8,1131.6,574.7,1622.9,1349.8,2.9,14.7,632.6,1835155.3768243243
6403,2010-12-02 13:00:00,15.3,65.6,1.1465,1359.8,1205.0,548.8,1547.4,1520.3,3.3,16.0,627.9,1863298.7368243244
6404,2010-12-02 14:00:00,16.7,56.3,1.1901,1418.3,1244.2,522.8,1680.0,1407.0,3.0,16.1,483.1,2088937.7368243244
6405,2010-12-02 15:00:00,19.8,61.4,1.2757,1447.2,1180.2,500.0,1769.7,1595.4,3.7,18.0,635.2,2087281.6768243245
6406,2010-12-02 16:00:00,17.7,59.6,1.2822,1368.6,1329.7,475.3,1770.5,1655.7,4.0,20.2,602.5,2352915.5868243244
6407,2010-12-02 17:00:00,15.5,68.0,1.2707,1576.6,1465.7,473.2,1937.4,1789.3,4.9,25.8,805.0,2838328.9168243245
6408,2010-12-02 18:00:00,14.7,66.5,1.2601,1689.9,1617.7,360.0,2282.6,1804.2,7.3,37.2,991.0,3691243.7568243244
6409,2010-12-02 19:00:00,14.6,68.6,1.2688,1816.0,1814.0,317.1,2477.2,2193.1,9.1,42.6,1207.7,4492322.536824324
6410,2010-12-02 20:00:00,15.1,67.9,1.2648,1678.7,1800.9,393.3,2064.2,2059.6,8.2,38.4,1040.4,3716099.516824324
6411,2010-12-02 21:00:00,14.4,69.9,1.2691,1580.2,1601.4,389.0,2028.5,1809.1,6.3,29.3,1021.8,3247121.6368243247
6412,2010-12-02 22:00:00,14.8,75.8,1.2623,1556.1,1351.0,481.4,1818.7,1707.7,4.5,23.3,726.2,2455745.4368243245
6413,2010-12-02 23:00:00,13.5,77.2,1.254,1443.0,1323.0,461.7,1672.0,1531.6,4.9,20.5,741.9,2210737.7368243244
6414,2010-12-03 00:00:00,13.1,75.7,1.3066,1340.6,1021.8,563.5,1530.2,1183.8,3.2,13.9,597.8,1562240.0968243242
6415,2010-12-03 01:00:00,15.0,81.0,1.3496,1170.1,950.0,680.3,1361.4,1063.9,2.7,9.8,412.3,1292011.7368243244
6416,2010-12-03 02:00:00,13.4,80.7,1.3461,1234.9,899.6,621.3,1379.4,920.3,2.0,8.7,295.7,1239589.9768243246
6417,2010-12-03 03:00:00,13.7,78.9,1.3544,952.8,761.9,859.9,1198.8,822.1,1.3,4.4,208.6,655157.8099999999
6418,2010-12-03 04:00:00,13.4,87.5,1.3389,966.3,721.0,891.8,1211.5,768.0,1.1,3.7,127.7,642987.7999999999
6419,2010-12-03 05:00:00,12.9,84.2,1.3449,939.3,647.9,984.8,1275.8,734.4,0.7,2.6,95.8,825272.5568243243
6420,2010-12-03 06:00:00,14.1,81.2,1.3469,968.2,694.8,950.8,1343.0,745.8,0.8,4.0,176.2,931798.1368243243
6421,2010-12-03 07:00:00,13.8,89.6,1.3412,1115.9,857.0,731.6,1460.7,948.2,1.6,6.8,277.4,1250501.6368243245
6422,2010-12-03 08:00:00,13.2,86.2,1.3202,1451.6,1407.7,477.3,1747.0,1361.2,3.8,19.8,743.4,2457933.6368243243
6423,2010-12-03 09:00:00,14.0,84.7,1.3284,1579.2,1436.3,395.2,2143.4,1533.6,5.6,29.9,937.3,3077247.1568243243
6424,2010-12-03 10:00:00,14.9,85.7,1.3448,1617.2,1308.1,427.7,1852.3,1685.8,5.4,23.7,852.2,2421675.3668243242
6425,2010-12-03 11:00:00,15.5,74.0,1.3336,1199.7,1116.5,550.8,1544.0,1402.9,3.7,12.6,613.9,1722557.7368243244
6426,2010-12-03 12:00:00,16.6,73.5,1.336,1216.0,1178.3,521.7,1679.0,1640.2,3.0,14.2,452.1,1977047.4368243243
6427,2010-12-03 13:00:00,16.0,73.8,1.3341,1367.1,1145.6,565.8,1603.3,1685.2,3.1,14.8,495.0,1835422.216824324
6428,2010-12-03 14:00:00,18.3,63.6,1.3499,1398.6,1204.7,529.2,1681.7,1672.3,3.2,19.2,432.4,2024625.7268243246
6429,2010-12-03 15:00:00,17.5,58.3,1.3506,1318.7,1081.6,542.5,1597.4,1445.9,3.5,15.8,453.9,1726429.5768243242
6430,2010-12-03 16:00:00,19.2,62.8,1.3407,1403.4,1427.0,470.7,1817.3,1776.3,4.6,24.0,580.9,2591968.8368243244
6431,2010-12-03 17:00:00,16.5,66.9,1.3713,1713.9,1708.7,385.0,2155.2,1960.4,6.8,31.9,875.2,3681271.976824324
6432,2010-12-03 18:00:00,16.8,73.1,1.3358,1541.3,1404.0,472.3,1958.3,1541.0,4.9,24.2,627.7,2748134.936824324
6433,2010-12-03 19:00:00,14.9,72.0,1.2872,1501.0,1392.0,447.4,1758.7,1529.8,4.7,21.9,552.0,2446792.1368243243
6434,2010-12-03 20:00:00,14.6,78.1,1.2593,1617.0,1489.6,409.3,2195.4,1780.9,6.4,30.4,738.0,3268949.576824324
6435,2010-12-03 21:00:00,15.3,73.7,1.2405,1449.4,1267.2,525.8,1894.2,1587.1,6.4,20.5,776.0,2399011.9768243246
6436,2010-12-03 22:00:00,14.1,72.7,1.2051,1244.3,1084.7,636.3,1519.0,1303.8,3.1,13.1,443.7,1646341.0368243244
6437,2010-12-03 23:00:00,12.7,81.8,1.1817,1244.6,1072.3,556.7,1528.0,1290.0,3.5,14.3,547.4,1637156.1368243243
6486,2010-12-06 00:00:00,12.7,66.7,0.9517,831.3,580.8,1028.4,1006.7,616.9,1.0,2.3,109.2,597294.72
6487,2010-12-06 01:00:00,14.0,64.2,0.9673,937.0,695.1,1096.0,1160.8,711.9,0.8,3.0,123.8,761829.6
6488,2010-12-06 02:00:00,12.9,60.7,0.9948,874.0,674.2,981.1,1067.8,664.0,1.1,3.1,141.0,661457.6200000001
6489,2010-12-06 03:00:00,12.1,75.1,1.0525,940.2,655.5,1022.3,1110.7,718.7,1.0,2.9,147.1,670117.65
6490,2010-12-06 04:00:00,11.1,78.0,1.1043,891.3,545.1,1185.6,1096.1,652.5,0.6,1.7,79.6,646270.5599999999
6491,2010-12-06 05:00:00,11.1,78.1,1.1238,933.9,620.1,1096.0,1226.4,685.0,0.7,2.4,114.5,679629.6
6492,2010-12-06 06:00:00,11.2,81.7,1.1231,885.6,658.9,916.7,1133.7,772.5,0.9,3.6,172.0,604013.63
6493,2010-12-06 07:00:00,12.3,80.4,1.1178,1052.5,857.8,860.0,1248.3,904.3,1.2,6.0,314.1,1069473.4768243243
6494,2010-12-06 08:00:00,12.3,78.7,1.1298,1353.4,1196.5,571.3,1513.1,1188.5,3.2,15.8,545.9,1809105.8868243243
6495,2010-12-06 09:00:00,14.2,70.7,1.1407,1538.2,1450.4,485.1,2098.7,1634.9,4.9,27.2,662.2,3042636.2168243243
6496,2010-12-06 10:00:00,15.6,60.9,1.1349,1364.0,1254.0,549.0,1628.8,1517.8,4.9,18.5,732.9,2041196.9368243243
6497,2010-12-06 11:00:00,18.3,51.3,1.1174,1233.2,1013.7,666.6,1533.7,1424.0,3.3,14.0,570.2,1553393.4268243245
6502,2010-12-06 16:00:00,18.3,51.9,1.1322,1200.9,1213.7,611.0,1525.6,1262.4,2.6,16.1,371.4,1850302.4568243243
6503,2010-12-06 17:00:00,18.0,56.0,1.1161,1149.5,1158.3,585.1,1566.5,1224.6,2.7,14.9,398.0,1813158.6868243243
6504,2010-12-06 18:00:00,16.9,61.3,1.1017,1261.7,1177.0,587.1,1539.0,1444.6,3.2,18.2,367.6,1810084.7368243244
6505,2010-12-06 19:00:00,15.7,60.2,1.088,1215.4,1287.5,536.7,1532.4,1378.0,4.1,19.0,428.7,1971646.7368243246
6506,2010-12-06 20:00:00,14.6,63.1,1.0591,1143.4,1069.7,654.0,1541.2,1254.3,2.9,14.3,369.9,1647303.3768243245
6507,2010-12-06 21:00:00,14.2,65.6,1.0872,1139.8,1055.5,653.0,1376.4,1240.6,2.7,12.2,326.9,1451471.9368243245
6508,2010-12-06 22:00:00,16.3,58.5,1.0963,930.9,810.0,765.7,1327.2,996.0,1.7,7.0,232.8,1073713.7368243244
6509,2010-12-06 23:00:00,15.0,60.8,1.0677,973.4,771.8,879.7,1208.3,934.4,1.5,5.4,243.1,678952.46
6510,2010-12-07 00:00:00,13.7,66.8,1.05,985.3,777.7,945.0,1254.2,1013.4,1.4,4.9,192.9,974073.0768243244
6511,2010-12-07 01:00:00,13.8,69.4,1.0364,987.0,809.6,865.0,1195.6,926.6,1.4,5.7,281.2,700304.0
6512,2010-12-07 02:00:00,12.3,67.4,1.0101,843.6,659.6,1004.7,1206.3,793.0,1.1,3.3,198.3,662700.12
6513,2010-12-07 03:00:00,12.1,70.5,0.999,929.2,704.6,918.6,1158.3,847.4,1.1,4.4,178.4,647245.56
6514,2010-12-07 04:00:00,12.4,66.4,0.9921,778.3,614.5,1138.4,1125.1,710.6,0.8,2.6,137.2,699546.8
6515,2010-12-07 05:00:00,12.9,66.3,0.9801,899.8,591.9,1092.2,1123.7,710.4,0.6,2.4,121.0,646473.18
6516,2010-12-07 06:00:00,14.5,60.6,0.9715,832.8,673.1,1082.0,1130.9,783.0,0.8,2.6,140.2,728294.2000000001
6517,2010-12-07 07:00:00,13.3,63.6,0.9506,954.4,737.3,925.9,1134.5,899.9,1.0,4.3,233.3,682666.07
6518,2010-12-07 08:00:00,11.5,66.1,0.9439,1242.3,1080.7,753.4,1345.1,1209.0,2.7,13.1,454.5,1452331.3068243244
6519,2010-12-07 09:00:00,12.8,65.1,0.9538,1149.5,1215.0,640.1,1597.3,1324.1,3.5,17.6,464.1,1939401.2368243244
6520,2010-12-07 10:00:00,14.4,56.8,1.0007,1255.9,1194.6,682.0,1527.4,1427.8,3.1,17.0,602.7,1823313.7768243244
6521,2010-12-07 11:00:00,16.9,56.4,1.0371,1308.5,1330.8,675.2,1719.9,1592.4,4.0,20.6,665.4,2287524.6568243243
6522,2010-12-07 12:00:00,17.6,52.2,1.0528,1289.1,1312.2,611.0,1598.8,1688.2,3.4,22.7,583.4,2096627.0968243242
6527,2010-12-07 17:00:00,16.0,52.4,1.0164,1210.2,1145.4,646.8,1543.4,1139.3,2.7,13.5,332.5,1766492.0968243247
6528,2010-12-07 18:00:00,16.3,55.0,1.0068,1238.1,1193.6,575.7,1480.0,1187.8,3.0,13.9,380.5,1765209.7368243241
6529,2010-12-07 19:00:00,16.1,56.1,1.0007,1134.9,1062.1,587.1,1470.0,1159.1,3.4,13.8,340.1,1559968.7368243241
6530,2010-12-07 20:00:00,14.8,54.9,0.9843,1170.8,994.6,662.0,1408.6,1164.0,2.4,12.3,274.6,1399675.2968243244
6531,2010-12-07 21:00:00,14.4,61.6,0.9909,1152.6,954.2,670.1,1415.2,1160.6,2.5,10.5,369.8,1349065.5768243244
6532,2010-12-07 22:00:00,15.1,62.3,1.0216,1195.0,972.5,671.8,1304.6,1225.0,2.5,10.8,330.2,1267405.2368243244
6533,2010-12-07 23:00:00,15.3,56.4,1.0033,1144.3,922.5,705.6,1325.1,1188.6,1.9,7.5,256.2,1221086.4868243244
6534,2010-12-08 00:00:00,14.2,61.1,1.0045,1015.6,803.7,765.0,1194.1,1018.6,1.7,6.8,180.4,614830.5
6535,2010-12-08 01:00:00,15.3,62.7,1.0031,1077.7,890.2,790.8,1279.1,994.6,1.8,7.1,184.8,1137336.5568243244
6536,2010-12-08 02:00:00,15.0,56.1,1.0191,1001.9,774.9,1045.4,1206.4,856.3,1.3,4.6,159.8,810080.4600000001
6537,2010-12-08 03:00:00,12.2,73.2,0.9954,1051.0,782.4,1292.0,1227.1,941.5,1.5,5.9,209.5,1010860.7999999999
6538,2010-12-08 04:00:00,11.7,68.9,0.9916,1080.0,842.2,1021.2,1236.8,1064.0,1.8,7.3,199.3,860054.6400000001
6539,2010-12-08 05:00:00,11.2,68.3,1.003,884.1,648.4,980.1,1140.9,783.4,1.0,3.1,154.8,635496.84
6540,2010-12-08 06:00:00,11.0,70.4,0.9909,950.7,650.7,918.8,1042.5,813.8,0.9,3.4,164.6,597863.16
6541,2010-12-08 07:00:00,11.1,73.5,0.9864,902.5,677.4,907.8,1139.0,798.9,0.9,3.8,160.0,614943.72
6542,2010-12-08 08:00:00,13.1,61.7,0.9804,880.7,666.0,935.8,1036.9,803.0,1.0,3.1,160.6,623242.7999999999
6543,2010-12-08 09:00:00,13.7,64.5,0.9841,982.7,747.6,941.5,1099.1,847.6,1.1,4.1,174.8,703865.4
6544,2010-12-08 10:00:00,12.4,70.2,0.9933,1177.7,892.8,796.1,1254.4,973.8,1.7,7.1,322.4,1118610.0568243244
6545,2010-12-08 11:00:00,15.0,62.7,1.0266,1193.9,910.9,680.0,1351.4,1107.3,2.4,9.9,344.8,1229671.9968243244
6546,2010-12-08 12:00:00,15.5,54.6,1.0482,1226.0,890.9,775.9,1263.5,1216.4,2.0,9.3,289.9,1124333.8868243243
6547,2010-12-08 13:00:00,17.3,50.7,1.0562,1286.2,1073.1,590.6,1364.8,1287.5,2.8,10.6,415.5,1463248.6168243242
6548,2010-12-08 14:00:00,17.1,53.3,1.0407,1046.9,872.1,724.8,1317.4,1101.3,2.3,7.0,265.7,1147586.2768243244
6549,2010-12-08 15:00:00,16.9,58.0,1.0311,1016.9,764.3,947.4,1144.6,890.0,1.3,4.7,177.2,724097.82
6550,2010-12-08 16:00:00,15.2,62.4,1.02,1049.0,821.6,878.7,1206.7,957.9,1.5,5.6,212.2,721939.92
6551,2010-12-08 17:00:00,14.3,54.5,0.9927,1049.5,809.0,840.0,1219.1,1088.7,1.9,6.3,287.8,679560.0
6552,2010-12-08 18:00:00,15.9,51.2,0.9956,1200.5,1026.5,664.3,1324.0,1179.8,2.7,10.8,399.0,1357767.7368243244
6553,2010-12-08 19:00:00,17.5,54.7,1.0267,1177.7,916.3,703.1,1379.1,1066.9,2.4,8.8,364.1,1262351.0668243242
6554,2010-12-08 20:00:00,15.5,73.5,1.1947,1338.5,1173.9,581.2,1585.0,1176.1,3.7,13.9,424.9,1859313.2368243246
6555,2010-12-08 21:00:00,14.0,77.5,1.2098,1234.2,994.4,697.0,1319.8,1091.8,3.6,8.7,452.4,1311090.8568243242
6556,2010-12-08 22:00:00,13.6,73.7,1.2326,1137.8,881.7,713.8,1424.8,942.8,2.1,8.5,355.0,1254927.8968243243
6557,2010-12-08 23:00:00,13.4,76.5,1.2169,1164.8,814.0,766.1,1315.7,873.3,2.4,7.1,330.6,1069661.5368243244
6558,2010-12-09 00:00:00,14.9,66.7,1.1578,1011.8,781.1,886.0,1254.0,864.0,1.8,5.4,250.6,978181.1368243244
6559,2010-12-09 01:00:00,14.3,62.4,1.105,907.5,603.6,1045.4,1167.9,785.5,0.9,2.7,136.7,631003.4400000001
6560,2010-12-09 02:00:00,14.0,69.3,1.1177,916.6,600.5,1155.0,1063.7,629.2,0.8,2.0,99.6,693577.5
6561,2010-12-09 03:00:00,14.1,64.5,1.0821,881.9,512.8,1289.3,986.7,517.4,0.5,1.2,66.6,661153.0399999999
6562,2010-12-09 04:00:00,14.9,63.5,1.0965,811.0,433.4,1363.9,1075.4,431.0,0.4,0.7,34.0,591114.26
6563,2010-12-09 05:00:00,15.3,65.1,1.1158,842.5,449.1,1403.4,1077.4,432.6,0.4,0.7,32.3,630266.9400000001
6564,2010-12-09 06:00:00,15.1,60.4,1.0335,830.3,510.9,1411.7,996.2,466.1,0.4,0.8,60.4,721237.53
6565,2010-12-09 07:00:00,15.0,56.1,0.9358,815.4,561.8,1372.9,955.1,512.0,0.6,1.3,104.2,771295.22
6566,2010-12-09 08:00:00,14.4,51.4,0.9338,1145.6,820.3,844.0,1210.7,903.1,2.0,7.3,365.2,692333.2
6567,2010-12-09 09:00:00,14.2,58.8,0.9306,1008.8,909.0,1168.6,1247.4,914.0,1.9,7.8,278.4,1132568.3368243244
6568,2010-12-09 10:00:00,14.9,52.1,0.9005,965.1,705.0,1399.9,1198.0,750.5,1.5,4.8,255.1,986929.5000000001
6569,2010-12-09 11:00:00,14.7,52.0,0.8716,969.0,770.3,1038.0,1190.8,858.5,1.5,5.5,270.7,799571.3999999999
6570,2010-12-09 12:00:00,15.7,52.2,0.9033,990.9,785.0,963.2,1207.4,817.8,1.5,5.0,303.2,756112.0
6571,2010-12-09 13:00:00,15.0,55.0,0.8998,969.0,812.0,1008.8,1177.1,850.4,1.7,6.2,243.5,819145.6
6575,2010-12-09 17:00:00,14.8,50.3,0.8069,967.0,799.0,1616.0,1202.2,876.6,1.8,5.5,230.5,1291184.0
6576,2010-12-09 18:00:00,14.5,50.4,0.7902,1024.1,1017.6,1458.6,1246.4,962.3,2.4,9.1,295.0,1484271.3599999999
6582,2010-12-10 00:00:00,12.5,57.9,0.7589,830.3,551.0,1548.5,1022.9,447.2,0.6,1.8,85.6,853223.5
6654,2010-12-13 00:00:00,8.4,59.0,0.6432,1189.6,893.9,841.5,1179.1,1203.8,2.7,9.5,313.1,752216.85
6655,2010-12-13 01:00:00,8.1,57.4,0.6331,1082.3,783.8,999.4,1016.6,1120.0,2.0,5.8,212.8,783329.72
6656,2010-12-13 02:00:00,6.4,64.6,0.6381,1005.0,815.1,938.9,1024.3,981.4,1.8,6.3,198.1,765297.39
6657,2010-12-13 03:00:00,7.3,62.3,0.6227,890.8,601.7,1184.4,977.6,888.0,1.3,2.3,159.9,712653.4800000001
6658,2010-12-13 04:00:00,6.1,62.7,0.6197,895.1,564.3,1365.8,907.0,843.4,0.8,2.2,107.1,770720.94
6659,2010-12-13 05:00:00,6.0,60.8,0.6123,885.4,567.0,1213.2,873.0,823.0,0.7,1.9,84.6,687884.4
6660,2010-12-13 06:00:00,6.1,61.2,0.6204,875.0,641.9,1041.0,904.0,898.9,0.9,3.1,174.4,668217.9
6661,2010-12-13 07:00:00,5.3,64.1,0.6328,1051.4,888.3,829.0,1145.4,1011.4,1.5,7.0,361.5,736400.7
6662,2010-12-13 08:00:00,6.6,64.3,0.6348,1275.0,1240.7,607.9,1389.0,1337.3,3.5,15.9,610.5,1722014.0368243244
6663,2010-12-13 09:00:00,7.2,64.5,0.6306,1188.5,1274.1,740.5,1312.9,1400.4,3.2,16.2,498.8,1671447.6268243243
6664,2010-12-13 10:00:00,8.9,52.6,0.6409,1288.0,1146.8,899.5,1404.9,1673.7,3.2,17.6,610.6,1609821.0568243244
6672,2010-12-13 18:00:00,12.1,55.9,0.8142,1862.2,1923.5,310.6,2361.8,2523.0,9.5,47.8,1405.0,4541604.036824325
6673,2010-12-13 19:00:00,11.2,59.6,0.8336,1567.7,1576.4,372.0,1748.4,2122.4,6.6,36.7,987.5,2754859.4968243246
6674,2010-12-13 20:00:00,12.0,56.6,0.8249,1377.1,1338.0,519.2,1423.2,1688.9,4.5,21.7,729.0,1902923.3368243244
6675,2010-12-13 21:00:00,10.1,67.3,0.8182,1187.2,1187.3,557.8,1418.3,1555.3,2.8,15.7,482.6,1682629.3268243242
6676,2010-12-13 22:00:00,10.5,62.9,0.8185,1181.4,1032.2,658.4,1214.0,1394.8,2.0,11.0,333.1,679600.48
6677,2010-12-13 23:00:00,9.5,74.3,0.8036,1103.0,900.2,715.0,1232.7,1338.5,1.8,9.2,343.4,643643.0
6678,2010-12-14 00:00:00,8.7,71.2,0.7915,1124.6,864.3,783.3,1069.5,1145.3,1.9,7.0,332.2,677006.19
6679,2010-12-14 01:00:00,7.2,72.1,0.7783,1205.2,984.8,700.7,1172.3,1198.5,1.9,10.2,347.3,690049.36
6680,2010-12-14 02:00:00,7.3,79.9,0.759,1130.0,907.0,735.3,1103.6,1144.4,1.9,8.3,388.3,666917.1
6681,2010-12-14 03:00:00,7.6,72.0,0.7607,853.7,689.9,956.8,1042.3,969.3,1.0,4.0,186.3,660096.32
6682,2010-12-14 04:00:00,6.5,79.9,0.7475,886.0,696.2,957.5,986.9,822.7,0.7,3.0,163.4,666611.5
6683,2010-12-14 05:00:00,6.3,77.6,0.7378,823.0,615.7,1006.0,1025.2,873.4,0.7,3.1,137.8,619394.2000000001
6684,2010-12-14 06:00:00,6.3,78.1,0.7262,906.2,776.2,791.0,1026.0,901.5,1.1,5.3,290.5,613974.2000000001
6685,2010-12-14 07:00:00,6.0,80.5,0.722,1120.6,899.2,750.8,1231.9,1177.1,1.8,9.0,459.4,675119.36
6686,2010-12-14 08:00:00,6.5,68.5,0.7348,1184.8,1218.0,551.8,1426.1,1414.2,2.9,16.3,575.7,1735671.5368243242
6687,2010-12-14 09:00:00,7.1,66.4,0.7371,1434.1,1497.8,492.3,1731.7,1673.8,4.3,28.8,598.4,2592421.996824324
6688,2010-12-14 10:00:00,9.2,62.3,0.7544,1429.7,1662.1,422.4,1879.9,2159.9,5.2,30.1,966.0,3123263.5268243244
6689,2010-12-14 11:00:00,11.1,55.7,0.763,1337.6,1327.3,484.0,1575.8,1932.6,4.4,22.6,778.6,2090241.0768243242
6690,2010-12-14 12:00:00,12.3,53.0,0.8003,1445.9,1274.9,519.0,1453.2,2126.4,4.3,21.9,778.1,1851366.4168243245
6691,2010-12-14 13:00:00,13.4,55.1,0.8451,1367.1,1537.0,495.4,1757.2,1894.1,4.9,24.3,649.9,2699498.1368243243
6694,2010-12-14 16:00:00,17.1,51.3,0.9175,1621.2,1483.0,460.0,1671.3,2060.1,5.1,25.3,751.8,2477219.6368243243
6770,2010-12-17 20:00:00,14.1,69.4,1.0376,1298.5,1250.6,564.0,1603.7,1389.0,3.2,15.9,411.1,2004268.9568243243
6771,2010-12-17 21:00:00,14.0,70.6,1.0984,1250.2,1044.0,579.5,1407.5,1344.1,3.3,13.9,416.1,1468111.7368243244
6772,2010-12-17 22:00:00,12.9,76.5,1.1106,1088.1,960.4,685.8,1330.2,1035.5,2.4,7.6,325.2,1276205.8168243244
6773,2010-12-17 23:00:00,12.5,75.8,1.0843,1114.0,776.0,778.0,1158.1,870.6,1.4,5.3,194.0,603728.0
6822,2010-12-20 00:00:00,7.1,86.1,0.8216,1220.6,1004.6,725.2,1162.5,1037.8,3.0,9.3,446.3,728535.92
6823,2010-12-20 01:00:00,8.4,73.7,0.8561,1043.1,859.0,792.0,1174.7,1056.3,2.9,7.1,369.2,680328.0
6824,2010-12-20 02:00:00,9.3,75.2,0.8539,984.9,632.6,969.0,1037.8,730.4,1.2,2.8,105.0,612989.4
6825,2010-12-20 03:00:00,9.2,69.9,0.8298,874.2,600.5,1171.8,978.2,674.5,0.8,2.1,100.9,703665.9
6826,2010-12-20 04:00:00,9.8,63.3,0.7757,864.2,525.3,1179.8,902.1,636.0,0.8,1.4,70.4,619748.94
6827,2010-12-20 05:00:00,9.2,66.7,0.7154,815.4,474.2,1406.0,950.2,462.7,0.6,0.8,43.5,666725.2
6828,2010-12-20 06:00:00,8.6,55.3,0.6603,825.7,475.3,1351.2,863.4,476.7,0.6,0.7,45.5,642225.36
6829,2010-12-20 07:00:00,8.6,57.0,0.6521,936.0,637.5,994.2,997.0,585.9,1.1,2.8,120.4,633802.5
6830,2010-12-20 08:00:00,8.8,60.0,0.6376,970.0,721.7,907.9,1122.5,892.3,3.0,5.2,309.8,655231.43
